order_id,customer_id,shipping_city,amount,payment_method
2651,4063,Madaba,8167.84,Cash
2652,8978,Zarqa,3382.45,Cash
2653,2234,Karak,9403.66,PayPal
2654,9358,Zarqa,9733.72,Credit Card
2655,3313,Salt,4585.42,Credit Card
2656,2937,Mafraq,1048.4,Debit Card
2657,8827,Ajloun,7260.88,Cash
2658,7649,Jerash,7872.87,Credit Card
2659,1588,Salt,4213.26,Debit Card
2660,2738,Amman,769.47,PayPal
2661,7810,Jerash,5466.5,Debit Card
2662,4458,Karak,20.02,Cash
2663,8193,Mafraq,6923.5,Credit Card
2664,3724,Karak,9725.87,Cash
2665,3109,Irbid,282.01,Debit Card
2666,6480,Jerash,6410.83,Credit Card
2667,4785,Mafraq,4794.38,Debit Card
2668,6013,Aqaba,5993.43,Credit Card
2669,1570,Irbid,3443.78,PayPal
2670,8675,Karak,3330.1,PayPal
2671,7674,Irbid,9569.51,Credit Card
2672,1938,Mafraq,966.13,Credit Card
2673,4762,Ajloun,3639.69,PayPal
2674,5902,Ajloun,987.46,Cash
2675,6487,Irbid,1801.28,Cash
2676,7513,Amman,6157.27,Credit Card
2677,1994,Karak,7207.37,Debit Card
2678,9346,Irbid,9434.47,Debit Card
2679,5023,Amman,7917.37,Cash
2680,6834,Salt,5860.03,Cash
2681,2518,Ajloun,9697.98,Cash
2682,1142,Mafraq,1847.31,Cash
2683,1575,Jerash,8586.75,PayPal
2684,6900,Aqaba,4768.06,PayPal
2685,6057,Mafraq,1809.77,Credit Card
2686,193,Ajloun,9081.67,PayPal
2687,9764,Karak,3947.07,Cash
2688,1185,Mafraq,8172.65,Debit Card
2689,4773,Salt,5722.42,Cash
2690,7561,Zarqa,4782.32,Cash
2691,708,Ajloun,5300.47,Debit Card
2692,9824,Amman,8127.53,Cash
2693,3195,Jerash,3357.08,Debit Card
2694,7300,Amman,6696.12,Cash
2695,1928,Ajloun,1930.55,Cash
2696,6741,Madaba,9564.56,Credit Card
2697,8551,Karak,738.21,Cash
2698,7857,Zarqa,5440.86,Credit Card
2699,4818,Karak,1476.74,Credit Card
2700,7468,Salt,2861.94,PayPal
2701,8645,Aqaba,5345.04,Credit Card
2702,3896,Aqaba,1379.46,PayPal
2703,649,Zarqa,8076.79,Debit Card
2704,4361,Ajloun,6478.3,Debit Card
2705,2591,Salt,2942.81,Debit Card
2706,2809,Aqaba,292.15,Debit Card
2707,7486,Karak,2302.99,PayPal
2708,9341,Irbid,4964.63,Debit Card
2709,6428,Aqaba,2294.37,PayPal
2710,2983,Aqaba,6091.65,Cash
2711,6814,Karak,8884.12,Credit Card
2712,6156,Salt,9657.48,Cash
2713,1600,Zarqa,4417.14,Cash
2714,3046,Madaba,331.3,Debit Card
2715,2433,Jerash,8266.63,Credit Card
2716,1222,Zarqa,3305.12,Debit Card
2717,7136,Madaba,8082.65,Debit Card
2718,6427,Karak,143.57,Credit Card
2719,7917,Mafraq,5147.83,PayPal
2720,4266,Zarqa,2366.05,PayPal
2721,5346,Ajloun,243.4,Debit Card
2722,9780,Amman,2800.74,Debit Card
2723,17,Zarqa,435.35,PayPal
2724,3533,Zarqa,74.3,Credit Card
2725,7810,Karak,6308.29,Credit Card
2726,9242,Zarqa,5448.87,Debit Card
2727,458,Mafraq,1869.91,Cash
2728,721,Mafraq,3690.56,Debit Card
2729,4567,Aqaba,1445.99,Debit Card
2730,7969,Ajloun,2442.96,Debit Card
2731,7428,Karak,2322.16,Credit Card
2732,6723,Ajloun,3180.13,PayPal
2733,1848,Aqaba,4613.48,Credit Card
2734,2783,Ajloun,7843.09,Debit Card
2735,7067,Karak,301.29,Cash
2736,6019,Ajloun,4266.62,Cash
2737,9213,Madaba,8505.16,PayPal
2738,3401,Madaba,7879.01,Debit Card
2739,3108,Ajloun,3447.58,Credit Card
2740,1468,Mafraq,149.75,Credit Card
2741,7917,Jerash,4163.52,PayPal
2742,7526,Madaba,105.27,PayPal
2743,6599,Ajloun,7158.02,Debit Card
2744,2886,Salt,2619.38,Debit Card
2745,3669,Amman,353.46,PayPal
2746,9978,Irbid,9990.81,Credit Card
2747,9416,Aqaba,4975.05,Cash
2748,3612,Karak,3797.23,PayPal
2749,9416,Karak,7554.82,Debit Card
2750,3276,Zarqa,7425.74,Debit Card
2751,4966,Salt,7571.12,PayPal
2752,811,Jerash,8287.23,Debit Card
2753,3948,Mafraq,91.64,Cash
2754,7143,Salt,6319.29,PayPal
2755,7243,Irbid,4975.09,PayPal
2756,6881,Karak,9859.33,Credit Card
2757,8590,Zarqa,6341.45,Credit Card
2758,8598,Madaba,2854.19,Debit Card
2759,7840,Madaba,8268.19,Debit Card
2760,5620,Mafraq,2748.58,Cash
2761,3123,Aqaba,1920.27,Debit Card
2762,1572,Ajloun,8476.22,PayPal
2763,3969,Salt,2172.55,Debit Card
2764,7352,Zarqa,7233.73,Credit Card
2765,5874,Amman,9084.41,Cash
2766,5601,Karak,6325.54,PayPal
2767,813,Ajloun,6999.81,Cash
2768,6947,Mafraq,8149.29,Credit Card
2769,4303,Mafraq,3982.41,Cash
2770,7754,Salt,3781.43,Credit Card
2771,2422,Karak,4913.21,PayPal
2772,3902,Zarqa,3057.22,Debit Card
2773,5499,Madaba,891.73,Credit Card
2774,8237,Ajloun,5305.06,Debit Card
2775,9415,Mafraq,7133.56,PayPal
2776,6202,Karak,8484.78,Cash
2777,534,Karak,1487.87,PayPal
2778,3401,Jerash,1700.54,PayPal
2779,2190,Ajloun,7158.24,Cash
2780,1947,Jerash,5094.54,Credit Card
2781,5446,Ajloun,9764.13,PayPal
2782,2776,Ajloun,7666.33,PayPal
2783,3649,Madaba,9371.14,Debit Card
2784,836,Ajloun,4641.97,Credit Card
2785,6477,Aqaba,9037.22,PayPal
2786,9751,Ajloun,2667.48,Debit Card
2787,5937,Zarqa,3659.44,PayPal
2788,5557,Madaba,8012.2,Cash
2789,5207,Jerash,665.72,Cash
2790,9981,Jerash,8298.49,Credit Card
2791,4246,Jerash,6883.61,Credit Card
2792,9032,Mafraq,5362.16,Credit Card
2793,811,Mafraq,284.4,PayPal
2794,8910,Madaba,6160.38,Debit Card
2795,1896,Zarqa,6276.02,PayPal
2796,7597,Mafraq,4077.95,Debit Card
2797,9567,Salt,8157.01,Credit Card
2798,5833,Ajloun,3498.61,Cash
2799,9224,Amman,2723.76,Debit Card
2800,4232,Aqaba,9219.26,Cash
2801,6814,Zarqa,3492.19,Cash
2802,5898,Jerash,1278.96,PayPal
2803,5223,Aqaba,5413.2,Debit Card
2804,2012,Zarqa,3247.8,Cash
2805,5581,Jerash,728.35,Cash
2806,2049,Madaba,2592.72,Debit Card
2807,792,Amman,1246.49,Debit Card
2808,4141,Mafraq,5285.87,Debit Card
2809,9850,Jerash,4616.48,PayPal
2810,3198,Zarqa,8777.66,PayPal
2811,4091,Amman,7347.69,Credit Card
2812,9640,Jerash,2841.07,PayPal
2813,1811,Irbid,1662.05,Credit Card
2814,6881,Madaba,3704.64,Credit Card
2815,9015,Madaba,4722.12,Debit Card
2816,9309,Mafraq,5156.8,PayPal
2817,5678,Mafraq,9636.92,Cash
2818,5889,Salt,7991.31,Debit Card
2819,800,Salt,7656.43,PayPal
2820,283,Mafraq,4451.69,Debit Card
2821,3292,Mafraq,93.6,PayPal
2822,1297,Jerash,196.75,Cash
2823,6213,Madaba,6779.53,Cash
2824,7660,Madaba,5987.6,PayPal
2825,1667,Zarqa,7156.22,Cash
2826,7053,Irbid,6753.5,Cash
2827,3769,Amman,9111.73,Debit Card
2828,432,Zarqa,6709.94,Cash
2829,2200,Zarqa,6132.47,Debit Card
2830,663,Irbid,4674.64,Cash
2831,5499,Aqaba,8374.67,Debit Card
2832,579,Karak,9589.58,Cash
2833,4728,Jerash,8521.1,Credit Card
2834,3415,Jerash,8324.17,Debit Card
2835,8704,Salt,5140.21,Debit Card
2836,4614,Jerash,8591.72,Credit Card
2837,9056,Madaba,8530.61,Credit Card
2838,428,Zarqa,274.37,Debit Card
2839,7021,Ajloun,2610.85,Cash
2840,4954,Jerash,1468.95,Debit Card
2841,6333,Ajloun,1823.07,Debit Card
2842,3813,Aqaba,9113.89,Cash
2843,4975,Mafraq,6771.61,Cash
2844,4466,Jerash,3447.74,PayPal
2845,6285,Amman,809.51,PayPal
2846,1693,Mafraq,6755.06,Cash
2847,7696,Aqaba,93.27,Debit Card
2848,9086,Mafraq,3858.9,Credit Card
2849,8900,Irbid,9151.92,PayPal
2850,6063,Amman,462.89,Cash
2851,8438,Ajloun,7237.69,PayPal
2852,4308,Karak,9430.7,Credit Card
2853,4780,Ajloun,4477.28,PayPal
2854,8893,Irbid,7088.46,Credit Card
2855,1032,Karak,662.66,Debit Card
2856,8647,Karak,3533.93,Cash
2857,7464,Irbid,8132.13,Credit Card
2858,5250,Mafraq,9193.07,Cash
2859,8404,Zarqa,4184.67,Credit Card
2860,2297,Madaba,3937.43,Cash
2861,2632,Amman,2058.37,Credit Card
2862,3215,Karak,2117.1,Cash
2863,1655,Karak,9974.78,Cash
2864,9842,Jerash,1006.75,PayPal
2865,4025,Ajloun,3378.18,PayPal
2866,2554,Irbid,1401.43,Credit Card
2867,7579,Amman,6736.49,Debit Card
2868,736,Karak,4291.21,Debit Card
2869,8678,Zarqa,2675.27,Cash
2870,2274,Madaba,2783.97,Credit Card
2871,3326,Zarqa,5215.67,PayPal
2872,3043,Amman,7917.21,PayPal
2873,7175,Zarqa,5349.75,Debit Card
2874,7466,Aqaba,5648.07,Debit Card
2875,8243,Zarqa,2691.76,PayPal
2876,1999,Mafraq,9812.98,Debit Card
2877,2192,Salt,8961.78,PayPal
2878,4190,Ajloun,2855.18,Credit Card
2879,2037,Karak,8844.74,Cash
2880,3619,Irbid,80.29,Credit Card
2881,2103,Aqaba,5718.35,Cash
2882,8097,Salt,178.65,PayPal
2883,1912,Karak,8315.58,Credit Card
2884,2964,Salt,3296.65,Cash
2885,9410,Mafraq,1543.95,Debit Card
2886,4120,Salt,4933.01,Debit Card
2887,1952,Jerash,4434.91,PayPal
2888,7151,Karak,9846.98,Debit Card
2889,659,Zarqa,7786.56,Cash
2890,9959,Ajloun,270.88,Cash
2891,6679,Salt,3144.06,PayPal
2892,2340,Mafraq,217.68,PayPal
2893,7433,Salt,5798.45,Cash
2894,8077,Irbid,7582.3,Cash
2895,8651,Zarqa,7432.31,PayPal
2896,1087,Zarqa,6971.89,Credit Card
2897,1786,Ajloun,2750.55,PayPal
2898,131,Madaba,8085.79,Credit Card
2899,8502,Aqaba,7838.32,Cash
2900,5960,Karak,4274.79,Debit Card
2901,6253,Irbid,1989.02,PayPal
2902,9856,Jerash,3799.38,Cash
2903,1896,Karak,1922.01,Credit Card
2904,143,Amman,1366.87,Credit Card
2905,9349,Ajloun,828.2,PayPal
2906,8936,Zarqa,7728.17,Cash
2907,6667,Karak,4276.3,Debit Card
2908,4172,Amman,9580.41,Credit Card
2909,8679,Amman,2329.69,Debit Card
2910,9482,Ajloun,4881.35,PayPal
2911,4677,Jerash,6639.82,PayPal
2912,6233,Aqaba,533.74,Credit Card
2913,2741,Mafraq,3263.46,Debit Card
2914,6052,Ajloun,4857.1,Debit Card
2915,2616,Madaba,2979.9,Credit Card
2916,1944,Mafraq,8858.56,Cash
2917,6390,Madaba,7370.35,PayPal
2918,2579,Ajloun,7325.75,Cash
2919,1033,Salt,2316.73,Cash
2920,3242,Salt,4947.76,Cash
2921,9553,Jerash,7504.71,Credit Card
2922,5233,Madaba,3016.37,PayPal
2923,271,Irbid,5734.28,Credit Card
2924,4587,Ajloun,9992.59,Debit Card
2925,5510,Zarqa,7146.36,Cash
2926,7494,Irbid,6974.91,Credit Card
2927,9258,Jerash,833.55,Cash
2928,8237,Ajloun,5536.36,PayPal
2929,3540,Jerash,9653.96,Credit Card
2930,1409,Irbid,4002.54,PayPal
2931,1085,Mafraq,5519.98,Debit Card
2932,6817,Karak,2401.31,PayPal
2933,7484,Amman,3387.47,Credit Card
2934,7595,Ajloun,7374.8,Debit Card
2935,114,Ajloun,777.82,Cash
2936,3400,Madaba,3951.46,PayPal
2937,4276,Amman,9314.82,Credit Card
2938,9629,Mafraq,7347.44,PayPal
2939,8469,Karak,6368.01,Credit Card
2940,2288,Amman,2050.7,Debit Card
2941,1262,Mafraq,8108.64,Debit Card
2942,5752,Aqaba,4348.3,Credit Card
2943,8955,Irbid,2426.56,Credit Card
2944,4688,Irbid,977.55,Credit Card
2945,2150,Jerash,4873.68,Cash
2946,7480,Jerash,5678.07,Credit Card
2947,6133,Jerash,4824.83,Credit Card
2948,2041,Irbid,5863.53,Debit Card
2949,7979,Madaba,3083.41,PayPal
2950,983,Mafraq,5672.93,Cash
2951,378,Ajloun,672.12,Credit Card
2952,8062,Irbid,7660.91,Credit Card
2953,9313,Ajloun,7250.5,Debit Card
2954,1673,Salt,3871.09,Cash
2955,9026,Zarqa,6714.11,Debit Card
2956,5102,Madaba,3475.36,PayPal
2957,3501,Salt,1690.55,Debit Card
2958,5807,Jerash,8097.9,Debit Card
2959,7084,Zarqa,6126.94,PayPal
2960,9427,Zarqa,2138.87,PayPal
2961,1472,Zarqa,1606.87,Debit Card
2962,1437,Madaba,2036.8,Cash
2963,2454,Madaba,9523.84,Credit Card
2964,4606,Karak,5492.38,Credit Card
2965,1165,Zarqa,7530.49,PayPal
2966,9591,Irbid,2152.17,Cash
2967,2572,Jerash,1656.34,PayPal
2968,1958,Mafraq,766.02,Debit Card
2969,2527,Ajloun,8417.37,Cash
2970,6495,Madaba,1012.2,Credit Card
2971,2127,Ajloun,784.08,PayPal
2972,6972,Zarqa,5266.15,Credit Card
2973,4438,Madaba,8293.32,Credit Card
2974,6398,Madaba,3738.51,PayPal
2975,6971,Jerash,9919.26,Credit Card
2976,1575,Salt,7454.17,Credit Card
2977,9558,Karak,5746.18,PayPal
2978,527,Amman,5049.66,PayPal
2979,4259,Salt,5124.91,Debit Card
2980,8164,Mafraq,3366.46,Debit Card
2981,9813,Salt,9689.41,Cash
2982,318,Irbid,8856.23,Credit Card
2983,7795,Madaba,1405.25,Credit Card
2984,8496,Madaba,8170.23,Cash
2985,2068,Karak,3593.81,Cash
2986,2884,Karak,1896.65,PayPal
2987,5177,Amman,1545.63,PayPal
2988,190,Amman,6213.29,PayPal
2989,7153,Ajloun,7894.05,Debit Card
2990,7234,Amman,7378.52,PayPal
2991,9678,Mafraq,1152.13,Debit Card
2992,8580,Salt,1930.95,Credit Card
2993,8977,Karak,3165.31,Cash
2994,2698,Irbid,8888.9,Debit Card
2995,5294,Irbid,7988.72,Credit Card
2996,1218,Irbid,9122.41,Cash
2997,7451,Salt,1052.05,PayPal
2998,7275,Madaba,3852.19,Cash
2999,6933,Karak,265.36,Credit Card
3000,4416,Amman,9069.34,Cash
3001,3367,Jerash,6745.3,Debit Card
3002,4537,Ajloun,1639.95,Cash
3003,9538,Jerash,7845.48,Debit Card
3004,2263,Zarqa,7839.2,Cash
3005,2793,Salt,3529.08,PayPal
3006,6458,Amman,3727.26,Cash
3007,8633,Aqaba,4172.43,Debit Card
3008,3607,Irbid,7220.27,Debit Card
3009,9134,Salt,7936.91,PayPal
3010,3194,Mafraq,3486.87,Debit Card
3011,7702,Irbid,7839.83,Debit Card
3012,8013,Salt,2285.65,PayPal
3013,7931,Salt,6596.69,PayPal
3014,1464,Karak,6526.66,Credit Card
3015,8442,Ajloun,6790.32,Cash
3016,311,Karak,8341.26,Credit Card
3017,5073,Ajloun,9027.58,PayPal
3018,2313,Aqaba,3856.82,Credit Card
3019,9935,Amman,6851.86,Debit Card
3020,9397,Zarqa,3938.46,Cash
3021,5280,Zarqa,7404.66,Credit Card
3022,8101,Salt,4551.76,Credit Card
3023,7313,Jerash,2272.89,Credit Card
3024,6546,Madaba,2115.68,Cash
3025,4847,Zarqa,7978.88,PayPal
3026,4536,Amman,3698.09,Credit Card
3027,6568,Zarqa,2031.13,Debit Card
3028,1007,Aqaba,159.01,Debit Card
3029,3898,Salt,254.19,Debit Card
3030,6648,Madaba,9266.11,Debit Card
3031,1772,Jerash,4270.54,Debit Card
3032,2596,Aqaba,8509.06,Cash
3033,2229,Aqaba,593.89,Cash
3034,9534,Aqaba,9751.38,Debit Card
3035,2908,Karak,3522.08,Cash
3036,7730,Jerash,266.9,Debit Card
3037,2473,Ajloun,2731.53,PayPal
3038,294,Karak,1389.63,PayPal
3039,3581,Ajloun,5473.47,Cash
3040,1402,Irbid,2510.62,Credit Card
3041,8029,Irbid,1895.21,Debit Card
3042,9745,Salt,7142.03,Cash
3043,3638,Ajloun,4022.63,PayPal
3044,846,Amman,4328.72,Debit Card
3045,1884,Karak,9307.77,Credit Card
3046,6380,Jerash,1998.86,Debit Card
3047,6751,Jerash,8811.31,Debit Card
3048,6743,Madaba,1490.62,Credit Card
3049,779,Amman,8881.26,Credit Card
3050,5353,Irbid,4236.24,Cash
3051,3268,Mafraq,5357.86,Credit Card
3052,4889,Ajloun,7748.02,Debit Card
3053,5966,Mafraq,4987.5,Debit Card
3054,4332,Mafraq,6774.44,Debit Card
3055,1508,Salt,1345.66,Debit Card
3056,8454,Karak,7819.14,Debit Card
3057,659,Karak,9648.74,Credit Card
3058,9435,Madaba,806.69,Credit Card
3059,3331,Jerash,8229.96,Credit Card
3060,6483,Aqaba,5680.08,PayPal
3061,9111,Jerash,9540.98,Debit Card
3062,302,Zarqa,3617.9,Cash
3063,2387,Madaba,2381.72,Cash
3064,4406,Ajloun,343.35,PayPal
3065,5216,Mafraq,1915.71,Credit Card
3066,4384,Salt,1105.43,Credit Card
3067,8561,Madaba,8327.39,Credit Card
3068,86,Karak,1506.53,Credit Card
3069,4308,Madaba,309.47,PayPal
3070,923,Ajloun,5346.28,Debit Card
3071,8299,Zarqa,173.59,Cash
3072,6097,Jerash,6494.12,PayPal
3073,8493,Aqaba,3902.54,Credit Card
3074,5200,Aqaba,4820.34,Credit Card
3075,5835,Mafraq,1591.3,Debit Card
3076,9102,Amman,7284.03,Cash
3077,1947,Jerash,6334.35,PayPal
3078,1913,Amman,5675.12,Debit Card
3079,8358,Aqaba,9230.8,Cash
3080,5005,Salt,1261.79,Credit Card
3081,876,Aqaba,9417.56,PayPal
3082,5231,Karak,7026.41,Cash
3083,168,Amman,1083.99,Credit Card
3084,7782,Jerash,1588.15,Debit Card
3085,1741,Jerash,7652.01,Cash
3086,5407,Salt,519.97,Credit Card
3087,5269,Aqaba,8488.04,Cash
3088,4861,Mafraq,7069.74,Credit Card
3089,522,Ajloun,8663.15,PayPal
3090,1903,Amman,4445.32,Cash
3091,3481,Madaba,6832.38,Debit Card
3092,4730,Irbid,8964.25,PayPal
3093,2181,Aqaba,4832.39,Debit Card
3094,290,Mafraq,1700.74,Credit Card
3095,4977,Amman,8671.43,Cash
3096,8628,Mafraq,2043.73,Credit Card
3097,809,Madaba,2431.59,Debit Card
3098,3950,Madaba,4833.99,Credit Card
3099,269,Madaba,9436.91,Debit Card
3100,1988,Karak,6660.11,PayPal
3101,6887,Mafraq,5910.04,Debit Card
3102,2541,Jerash,5457.66,Cash
3103,4201,Aqaba,1418.24,Cash
3104,174,Ajloun,3046.67,PayPal
3105,8008,Amman,8665.22,Debit Card
3106,9187,Salt,5462.69,PayPal
3107,1529,Madaba,9244.39,PayPal
3108,1634,Aqaba,8960.0,Credit Card
3109,5097,Aqaba,3838.97,Credit Card
3110,9940,Karak,739.11,PayPal
3111,7394,Madaba,3886.0,Cash
3112,1667,Karak,753.39,Cash
3113,4754,Ajloun,3359.27,Debit Card
3114,2399,Salt,5922.61,Cash
3115,6957,Aqaba,5598.44,PayPal
3116,3009,Jerash,5119.06,Credit Card
3117,6273,Karak,4256.23,Debit Card
3118,1661,Ajloun,471.38,Debit Card
3119,3757,Aqaba,2153.61,PayPal
3120,6723,Irbid,3487.21,Debit Card
3121,5088,Amman,6586.36,Debit Card
3122,9161,Zarqa,6880.17,PayPal
3123,1792,Karak,9632.68,Cash
3124,3303,Irbid,4864.82,Credit Card
3125,2971,Aqaba,5487.18,Credit Card
3126,8869,Zarqa,1000.95,Debit Card
3127,3814,Salt,6591.38,PayPal
3128,5219,Aqaba,1261.93,Debit Card
3129,5858,Irbid,9426.58,PayPal
3130,9422,Jerash,3100.59,Cash
3131,4849,Jerash,6220.1,Cash
3132,3128,Irbid,2449.59,PayPal
3133,5159,Salt,6414.51,PayPal
3134,9314,Jerash,3645.52,Cash
3135,1827,Salt,997.04,Cash
3136,5872,Zarqa,5693.06,PayPal
3137,687,Jerash,7788.69,Credit Card
3138,9817,Aqaba,1969.7,Credit Card
3139,4766,Jerash,9262.16,Cash
3140,354,Irbid,9312.86,PayPal
3141,2951,Zarqa,6861.44,Cash
3142,8898,Madaba,7485.71,PayPal
3143,1308,Aqaba,8780.14,Credit Card
3144,6423,Jerash,3088.15,PayPal
3145,8772,Ajloun,2673.49,Cash
3146,8499,Aqaba,2689.7,Cash
3147,8654,Amman,6205.49,Debit Card
3148,2156,Irbid,2450.46,Debit Card
3149,5142,Aqaba,4396.37,Cash
3150,3319,Zarqa,4056.13,Cash
3151,3837,Mafraq,5787.15,Debit Card
3152,9476,Amman,6352.86,Credit Card
3153,2321,Zarqa,6134.46,PayPal
3154,8112,Madaba,9620.04,Cash
3155,7151,Irbid,4813.74,Credit Card
3156,3246,Zarqa,4283.75,Credit Card
3157,6586,Aqaba,8423.1,Credit Card
3158,7634,Jerash,4566.17,Credit Card
3159,1103,Karak,2553.73,PayPal
3160,6030,Madaba,5098.78,Debit Card
3161,3200,Zarqa,7073.87,PayPal
3162,1428,Karak,7858.21,Cash
3163,2506,Karak,212.44,Debit Card
3164,2908,Madaba,3387.99,Credit Card
3165,6337,Zarqa,5582.09,Debit Card
3166,7495,Karak,3026.0,Cash
3167,4021,Irbid,19.01,Credit Card
3168,6483,Aqaba,9333.66,Credit Card
3169,1083,Jerash,9071.47,Debit Card
3170,4564,Karak,2062.65,Cash
3171,9814,Irbid,2604.36,Credit Card
3172,4431,Zarqa,8133.77,Cash
3173,7213,Karak,2626.13,Cash
3174,6851,Karak,3332.9,Debit Card
3175,4084,Ajloun,2588.09,PayPal
3176,6261,Jerash,8452.96,PayPal
3177,4293,Zarqa,4560.7,Credit Card
3178,33,Jerash,2968.13,Debit Card
3179,9780,Amman,3766.16,Credit Card
3180,1836,Mafraq,5046.5,Debit Card
3181,5956,Irbid,9806.31,Debit Card
3182,5440,Karak,419.21,Debit Card
3183,2031,Jerash,3638.49,PayPal
3184,7073,Madaba,4661.1,Debit Card
3185,5578,Amman,8788.26,PayPal
3186,58,Mafraq,7966.09,Cash
3187,7168,Aqaba,1555.43,Credit Card
3188,6238,Ajloun,8381.45,PayPal
3189,5016,Madaba,2365.83,PayPal
3190,7425,Aqaba,2715.36,Credit Card
3191,5479,Irbid,2852.55,PayPal
3192,1114,Ajloun,9743.81,PayPal
3193,8933,Salt,5142.45,PayPal
3194,9441,Zarqa,4687.73,Credit Card
3195,2705,Irbid,5686.33,Cash
3196,4262,Jerash,6413.76,Debit Card
3197,6291,Ajloun,353.43,PayPal
3198,9833,Karak,1694.18,Cash
3199,7,Salt,3136.57,PayPal
3200,4317,Karak,2614.59,Cash
3201,9813,Aqaba,3969.2,PayPal
3202,6240,Jerash,2129.92,PayPal
3203,6567,Amman,7541.85,PayPal
3204,451,Aqaba,1109.39,PayPal
3205,6517,Karak,2951.27,Credit Card
3206,650,Irbid,4582.57,Credit Card
3207,3835,Salt,6220.75,Cash
3208,570,Irbid,3031.48,Cash
3209,7324,Mafraq,2318.81,Debit Card
3210,202,Irbid,8903.71,Debit Card
3211,1352,Irbid,1232.48,Debit Card
3212,9930,Zarqa,4284.48,PayPal
3213,7231,Amman,1156.88,PayPal
3214,2195,Irbid,7296.76,PayPal
3215,7250,Jerash,9231.06,PayPal
3216,405,Jerash,782.23,Credit Card
3217,8382,Aqaba,172.03,Cash
3218,6155,Madaba,3719.46,PayPal
3219,1059,Madaba,8655.14,PayPal
3220,3212,Karak,9045.8,Cash
3221,9630,Ajloun,3382.41,PayPal
3222,8525,Ajloun,9203.21,Credit Card
3223,5110,Jerash,8073.05,Debit Card
3224,4165,Amman,9828.01,Cash
3225,4317,Aqaba,6538.03,PayPal
3226,8959,Irbid,6005.61,Debit Card
3227,1605,Karak,8357.95,Cash
3228,4033,Zarqa,4229.09,Debit Card
3229,6086,Ajloun,5848.79,Credit Card
3230,8562,Karak,1849.81,Cash
3231,5866,Zarqa,9346.64,Credit Card
3232,3543,Salt,3862.31,Debit Card
3233,6682,Madaba,7260.03,Debit Card
3234,4248,Irbid,4410.19,Cash
3235,7493,Madaba,8446.79,Cash
3236,973,Aqaba,277.61,Credit Card
3237,9513,Amman,7338.07,Credit Card
3238,4524,Jerash,7282.0,PayPal
3239,4964,Karak,1534.47,PayPal
3240,2997,Jerash,9098.19,Debit Card
3241,9980,Amman,9068.07,PayPal
3242,6749,Madaba,3044.03,Credit Card
3243,4900,Irbid,801.0,Cash
3244,3550,Zarqa,7403.76,Credit Card
3245,2213,Salt,4501.43,Credit Card
3246,2665,Jerash,951.23,Debit Card
3247,49,Amman,9357.61,Credit Card
3248,9739,Madaba,7969.56,Credit Card
3249,6672,Salt,9313.29,Credit Card
3250,3214,Madaba,1698.84,Cash
3251,2964,Irbid,2155.57,Credit Card
3252,1905,Madaba,5772.12,PayPal
3253,9451,Amman,2079.7,Debit Card
3254,882,Zarqa,6731.67,PayPal
3255,3352,Madaba,8682.88,Cash
3256,2898,Madaba,8459.21,PayPal
3257,5226,Irbid,4153.77,Cash
3258,8365,Jerash,6498.42,Credit Card
3259,179,Irbid,8117.39,PayPal
3260,6983,Ajloun,2453.97,Credit Card
3261,451,Salt,9102.82,Cash
3262,7452,Madaba,8665.85,Credit Card
3263,6459,Madaba,2094.28,Credit Card
3264,1593,Madaba,9896.42,Credit Card
3265,6977,Madaba,6541.34,Cash
3266,6520,Zarqa,6080.16,Cash
3267,2683,Salt,367.93,PayPal
3268,6430,Aqaba,4168.5,Debit Card
3269,5688,Zarqa,5196.86,PayPal
3270,7559,Ajloun,2003.32,Debit Card
3271,1259,Ajloun,8619.37,Credit Card
3272,8922,Madaba,2595.85,Cash
3273,7898,Madaba,9131.22,PayPal
3274,7772,Jerash,4039.69,Cash
3275,7383,Zarqa,6538.83,Cash
3276,9092,Irbid,7541.58,Credit Card
3277,699,Mafraq,7982.21,Cash
3278,6736,Amman,5155.3,Debit Card
3279,1367,Aqaba,965.37,Debit Card
3280,9217,Salt,8793.91,Debit Card
3281,4612,Irbid,9559.14,Credit Card
3282,8014,Karak,500.64,Credit Card
3283,3967,Salt,6985.02,Cash
3284,5868,Ajloun,1322.56,Credit Card
3285,7312,Zarqa,4330.79,Cash
3286,1131,Zarqa,6209.1,Cash
3287,7001,Mafraq,1938.56,PayPal
3288,402,Aqaba,101.88,Credit Card
3289,3661,Mafraq,2988.06,Cash
3290,7049,Jerash,6486.01,Credit Card
3291,6080,Amman,1132.73,PayPal
3292,9965,Amman,8127.92,Cash
3293,6562,Ajloun,6230.34,Debit Card
3294,8859,Jerash,42.87,Cash
3295,8312,Irbid,1456.47,Debit Card
3296,9490,Zarqa,3045.33,Credit Card
3297,5523,Amman,2990.17,Debit Card
3298,6201,Mafraq,7017.01,Cash
3299,8949,Zarqa,7697.57,Credit Card
3300,9514,Aqaba,3081.02,Cash
3301,4148,Karak,3454.3,Cash
3302,8233,Salt,4283.07,Credit Card
3303,1064,Zarqa,5144.52,PayPal
3304,5416,Amman,2311.65,Cash
3305,6093,Jerash,4161.67,PayPal
3306,273,Irbid,5470.14,Credit Card
3307,5146,Irbid,8575.89,Credit Card
3308,9591,Zarqa,5205.7,Debit Card
3309,2273,Irbid,6734.41,Credit Card
3310,7174,Ajloun,2384.25,Debit Card
