order_id,customer_id,shipping_city,amount,payment_method
3248,7326,Madaba,5308.11,Cash
3249,11290,Jerash,2483.55,Cash
3250,28993,Karak,3649.49,Credit Card
3251,17651,Irbid,8340.52,Cash
3252,11852,Aqaba,2110.83,Cash
3253,21519,Amman,6324.0,Cash
3254,12994,Karak,8598.23,Cash
3255,1801,Aqaba,9962.53,Debit Card
3256,25287,Aqaba,7495.72,Cash
3257,3025,Irbid,632.6,Cash
3258,3756,Salt,6928.91,Credit Card
3259,10431,Madaba,7506.34,Cash
3260,5623,Karak,762.19,Cash
3261,7007,Salt,2408.76,Cash
3262,7367,Jerash,9096.34,Debit Card
3263,2308,Aqaba,310.79,Credit Card
3264,14686,Aqaba,7944.01,Debit Card
3265,6386,Madaba,9563.5,PayPal
3266,22753,Amman,4914.64,Credit Card
3267,17084,Amman,4469.21,Debit Card
3268,10444,Ajloun,995.84,Credit Card
3269,26339,Irbid,165.41,Cash
3270,23426,Salt,2294.27,PayPal
3271,601,Zarqa,3751.44,Cash
3272,17798,Aqaba,8159.56,PayPal
3273,7149,Madaba,1245.78,Debit Card
3274,29587,Zarqa,2740.22,Credit Card
3275,25886,Zarqa,2173.25,PayPal
3276,1865,Madaba,4552.14,Debit Card
3277,16975,Ajloun,4377.69,Debit Card
3278,4296,Aqaba,6769.0,Credit Card
3279,5175,Mafraq,8943.27,Credit Card
3280,25442,Jerash,4497.81,Debit Card
3281,26778,Jerash,3737.02,Credit Card
3282,3868,Aqaba,5319.24,Debit Card
3283,28431,Karak,6953.27,PayPal
3284,760,Aqaba,7181.47,PayPal
3285,26586,Aqaba,3672.42,PayPal
3286,16898,Irbid,9879.22,Credit Card
3287,10314,Zarqa,5322.69,Debit Card
3288,21182,Zarqa,9103.82,PayPal
3289,13148,Jerash,7532.81,PayPal
3290,28004,Aqaba,5884.48,PayPal
3291,15061,Amman,1638.87,PayPal
3292,16801,Jerash,8465.2,Cash
3293,7866,Aqaba,2067.38,Credit Card
3294,10407,Mafraq,6824.44,Cash
3295,18729,Karak,9998.58,Cash
3296,20364,Amman,8816.34,Credit Card
3297,4642,Jerash,3423.76,Credit Card
3298,11766,Madaba,5957.59,Cash
3299,4206,Ajloun,9948.35,Cash
3300,2,Salt,8796.23,Cash
3301,23063,Amman,4855.91,Credit Card
3302,20022,Zarqa,964.61,Credit Card
3303,8345,Salt,9179.36,Cash
3304,16702,Karak,1215.84,Debit Card
3305,18001,Zarqa,9792.79,PayPal
3306,7091,Irbid,6622.65,PayPal
3307,12069,Irbid,9097.24,PayPal
3308,12982,Ajloun,8222.63,Credit Card
3309,24166,Karak,1604.41,PayPal
3310,22385,Jerash,6900.98,Cash
3311,9056,Salt,2090.24,PayPal
3312,26917,Salt,1681.84,PayPal
3313,9196,Salt,1212.66,PayPal
3314,23817,Madaba,9382.26,Credit Card
3315,26269,Salt,3644.17,Credit Card
3316,22025,Amman,7693.38,PayPal
3317,842,Madaba,5441.3,Cash
3318,504,Zarqa,6040.05,Debit Card
3319,1146,Zarqa,5108.41,Cash
3320,18274,Jerash,7789.67,Credit Card
3321,13369,Ajloun,4214.52,Debit Card
3322,6577,Ajloun,5909.11,Cash
3323,20766,Zarqa,1291.46,Cash
3324,1415,Irbid,6188.53,PayPal
3325,29300,Irbid,1196.42,Debit Card
3326,25551,Amman,2368.79,Cash
3327,29711,Irbid,10.42,Credit Card
3328,7278,Ajloun,6685.87,Cash
3329,872,Amman,9343.98,PayPal
3330,15158,Jerash,2436.64,Credit Card
3331,19312,Madaba,1086.77,Credit Card
3332,20995,Salt,1680.09,Cash
3333,29783,Aqaba,1347.55,PayPal
3334,29868,Amman,8919.41,PayPal
3335,1562,Amman,6728.9,Debit Card
3336,23885,Amman,5426.63,PayPal
3337,198,Irbid,181.55,Debit Card
3338,4953,Irbid,2497.78,Credit Card
3339,22856,Amman,3252.03,Cash
3340,13525,Zarqa,9966.58,Credit Card
3341,29902,Aqaba,8600.86,Cash
3342,8417,Aqaba,1087.82,Credit Card
3343,5075,Jerash,3131.36,Debit Card
3344,23020,Karak,178.1,PayPal
3345,11812,Amman,6084.49,PayPal
3346,21416,Mafraq,2841.4,Cash
3347,19554,Karak,4337.19,Debit Card
3348,24400,Zarqa,7438.17,PayPal
3349,9109,Karak,741.98,Debit Card
3350,21103,Amman,3999.98,PayPal
3351,11111,Irbid,8925.37,PayPal
3352,17878,Salt,9618.45,Debit Card
3353,8827,Karak,6063.51,Cash
3354,28638,Amman,1084.59,Credit Card
3355,3163,Ajloun,3970.93,Cash
3356,18095,Amman,1030.19,Cash
3357,20946,Ajloun,9281.98,Debit Card
3358,4333,Mafraq,5844.12,PayPal
3359,272,Irbid,4014.05,Credit Card
3360,6837,Karak,461.82,Credit Card
3361,17942,Madaba,2734.27,Debit Card
3362,10677,Madaba,5435.65,Credit Card
3363,17016,Aqaba,941.29,Cash
3364,12291,Jerash,2493.71,Cash
3365,28817,Karak,3177.33,Debit Card
3366,10515,Irbid,485.65,Credit Card
3367,14578,Mafraq,5981.18,Credit Card
3368,8597,Ajloun,8461.2,PayPal
3369,6721,Zarqa,6103.09,PayPal
3370,11758,Mafraq,3777.29,Debit Card
3371,13317,Amman,1129.33,Credit Card
3372,27722,Salt,3554.46,Debit Card
3373,19878,Salt,5148.6,Debit Card
3374,7572,Irbid,8736.41,Debit Card
3375,20617,Salt,5605.77,Debit Card
3376,17547,Madaba,6272.45,Debit Card
3377,16741,Irbid,6419.21,PayPal
3378,25789,Mafraq,9471.73,Cash
3379,3647,Mafraq,2262.65,PayPal
3380,15393,Salt,6162.31,Debit Card
3381,8781,Aqaba,1413.64,PayPal
3382,10315,Amman,2929.76,PayPal
3383,2281,Aqaba,4187.7,Credit Card
3384,1479,Mafraq,7170.92,PayPal
3385,14295,Zarqa,6250.65,Cash
3386,23685,Irbid,3841.24,Cash
3387,12745,Amman,5076.01,PayPal
3388,16612,Karak,2096.27,Cash
3389,8443,Madaba,5495.87,Credit Card
3390,19530,Jerash,1776.2,PayPal
3391,5826,Irbid,4796.68,Cash
3392,2292,Ajloun,5319.18,PayPal
3393,15405,Salt,8975.5,PayPal
3394,5141,Irbid,4967.7,Credit Card
3395,13573,Jerash,1473.05,Cash
3396,6899,Aqaba,4725.02,Debit Card
3397,4109,Zarqa,7066.29,Credit Card
3398,10731,Karak,1925.47,Cash
3399,13244,Jerash,5107.24,Credit Card
3400,18633,Jerash,6528.24,Cash
3401,17423,Madaba,1042.32,Credit Card
3402,13048,Madaba,2385.95,Debit Card
3403,2349,Madaba,7679.86,Cash
3404,22067,Zarqa,9264.73,Debit Card
3405,25140,Karak,2577.04,Debit Card
3406,8857,Mafraq,8441.1,Cash
3407,28153,Zarqa,8025.55,Credit Card
3408,13889,Jerash,2532.73,Debit Card
3409,27907,Karak,852.69,Debit Card
3410,7819,Zarqa,3885.24,Cash
3411,10645,Amman,962.5,Credit Card
3412,25066,Amman,1150.5,Credit Card
3413,6316,Irbid,960.16,Cash
3414,5238,Ajloun,2355.16,PayPal
3415,16593,Zarqa,4366.91,Debit Card
3416,26514,Irbid,5372.38,Debit Card
3417,3782,Jerash,5712.46,Cash
3418,17865,Amman,884.24,Cash
3419,18314,Karak,4888.51,Credit Card
3420,586,Jerash,6717.2,Debit Card
3421,12299,Madaba,4230.12,PayPal
3422,4714,Madaba,6198.16,Credit Card
3423,4361,Salt,3353.04,Credit Card
3424,11963,Mafraq,7086.47,Credit Card
3425,15408,Madaba,795.41,Credit Card
3426,26372,Ajloun,6150.61,Credit Card
3427,11673,Irbid,2105.69,PayPal
3428,12916,Ajloun,4359.08,PayPal
3429,5156,Jerash,3616.61,Debit Card
3430,9544,Zarqa,1022.17,PayPal
3431,28702,Zarqa,5128.28,Debit Card
3432,23019,Aqaba,8856.79,PayPal
3433,6271,Mafraq,7330.31,Cash
3434,16535,Karak,5211.72,PayPal
3435,1447,Aqaba,2189.52,Debit Card
3436,19861,Ajloun,9481.41,Debit Card
3437,26664,Irbid,884.75,PayPal
3438,27771,Karak,4390.21,Debit Card
3439,25615,Madaba,420.43,Cash
3440,14943,Mafraq,2932.87,PayPal
3441,27992,Aqaba,9145.18,Cash
3442,28565,Amman,7331.32,PayPal
3443,2550,Mafraq,2090.42,Credit Card
3444,27927,Salt,7202.2,Debit Card
3445,1995,Aqaba,7163.92,Credit Card
3446,25427,Karak,4881.42,Credit Card
3447,9958,Aqaba,2151.04,PayPal
3448,24062,Zarqa,1971.63,Debit Card
3449,3775,Karak,1502.87,PayPal
3450,21363,Ajloun,5267.77,PayPal
3451,5909,Aqaba,4385.82,Cash
3452,15519,Amman,1022.33,Credit Card
3453,28507,Zarqa,175.16,Credit Card
3454,3846,Irbid,8969.32,Credit Card
3455,21953,Mafraq,5161.61,Credit Card
3456,23410,Mafraq,5729.45,Cash
3457,6624,Karak,1879.75,Debit Card
3458,1942,Ajloun,7524.55,Credit Card
3459,22011,Amman,9410.38,Cash
3460,16296,Ajloun,5818.66,Debit Card
3461,3353,Irbid,840.44,Cash
3462,28665,Aqaba,2145.86,Debit Card
3463,12853,Irbid,441.49,Credit Card
3464,7471,Jerash,7118.68,Debit Card
3465,20395,Aqaba,3916.04,Debit Card
3466,24318,Amman,2824.8,Credit Card
3467,15292,Salt,8668.75,Credit Card
3468,17386,Mafraq,4958.6,Debit Card
3469,26095,Zarqa,2038.21,Cash
3470,13777,Irbid,5738.18,Debit Card
3471,26277,Zarqa,4567.24,Debit Card
3472,24497,Ajloun,1718.75,PayPal
3473,6543,Zarqa,7358.44,Credit Card
3474,8690,Jerash,2846.1,Cash
3475,18832,Aqaba,3572.75,Debit Card
3476,4288,Mafraq,6984.62,PayPal
3477,1299,Amman,2097.68,Credit Card
3478,20537,Zarqa,2160.48,Credit Card
3479,6889,Irbid,2730.66,PayPal
3480,24280,Zarqa,4121.1,Credit Card
3481,14671,Aqaba,157.68,Credit Card
3482,26931,Amman,9062.09,Credit Card
3483,10071,Aqaba,1997.69,Debit Card
3484,13181,Madaba,5132.63,Debit Card
3485,13371,Amman,920.28,Cash
3486,22182,Aqaba,7990.23,Debit Card
3487,19337,Mafraq,1894.35,Cash
3488,9090,Aqaba,5003.49,Debit Card
3489,29242,Ajloun,1386.52,Debit Card
3490,26809,Ajloun,5666.57,Credit Card
3491,16455,Amman,6326.69,PayPal
3492,17110,Salt,9755.15,Debit Card
3493,4455,Amman,5637.32,PayPal
3494,19983,Ajloun,8164.89,Debit Card
3495,10051,Karak,4273.59,Credit Card
3496,24048,Aqaba,7724.98,Debit Card
3497,26656,Jerash,2101.05,Debit Card
3498,3668,Zarqa,7830.04,Credit Card
3499,4099,Aqaba,7374.41,PayPal
3500,642,Karak,8317.4,Credit Card
3501,26935,Karak,2490.99,PayPal
3502,10388,Irbid,9344.03,Debit Card
3503,5316,Ajloun,4543.25,Debit Card
3504,10683,Jerash,3980.97,Debit Card
3505,11667,Jerash,8131.66,PayPal
3506,22225,Irbid,6282.7,PayPal
3507,4354,Amman,8359.26,PayPal
3508,8122,Amman,1437.13,PayPal
3509,29912,Irbid,4055.24,PayPal
3510,25392,Jerash,9242.26,Cash
3511,16494,Karak,7692.18,Debit Card
3512,20487,Karak,8854.26,Debit Card
3513,4690,Jerash,9886.73,PayPal
3514,13901,Zarqa,7606.15,PayPal
3515,26818,Jerash,3494.34,Cash
3516,11529,Irbid,5911.83,PayPal
3517,28459,Mafraq,8396.15,PayPal
3518,14158,Aqaba,7983.24,Debit Card
3519,17231,Ajloun,5208.39,Debit Card
3520,21377,Amman,5274.76,Debit Card
3521,3849,Salt,8377.09,Credit Card
3522,20207,Amman,2280.86,PayPal
3523,5094,Jerash,3787.61,Credit Card
3524,18782,Karak,4364.53,Cash
3525,12204,Ajloun,9288.2,PayPal
3526,1580,Jerash,5543.19,Credit Card
3527,19449,Jerash,5839.14,Credit Card
3528,12638,Ajloun,3624.19,PayPal
3529,5277,Jerash,2065.34,Credit Card
3530,21407,Salt,3021.03,Credit Card
3531,21335,Salt,1267.87,Credit Card
3532,18502,Zarqa,4584.1,Cash
3533,5704,Madaba,1749.68,Cash
3534,20882,Zarqa,6374.45,Cash
3535,1381,Amman,1460.37,Debit Card
3536,10354,Irbid,9644.41,Credit Card
3537,6242,Salt,5579.5,Credit Card
3538,28719,Amman,3635.02,Cash
3539,18237,Salt,6443.16,Credit Card
3540,29340,Amman,5881.98,Cash
3541,19881,Karak,3193.47,PayPal
3542,12071,Madaba,8587.21,PayPal
3543,19546,Jerash,9699.24,PayPal
3544,8769,Madaba,5077.56,Debit Card
3545,14215,Ajloun,2687.69,Cash
3546,17125,Irbid,1610.04,Debit Card
3547,2993,Madaba,5333.43,Credit Card
3548,4599,Karak,5191.98,PayPal
3549,9140,Karak,9567.18,Credit Card
3550,24578,Karak,1257.06,PayPal
3551,4276,Aqaba,5023.6,PayPal
3552,16224,Karak,1764.37,PayPal
3553,27916,Zarqa,9160.32,Credit Card
3554,29930,Zarqa,234.66,PayPal
3555,8390,Aqaba,5096.72,Credit Card
3556,5332,Irbid,7181.57,Credit Card
3557,5187,Karak,3758.79,Cash
3558,14135,Mafraq,6862.95,Debit Card
3559,28662,Salt,8347.02,Cash
3560,17381,Salt,6654.61,Credit Card
3561,4452,Irbid,9592.43,Debit Card
3562,27809,Amman,2738.8,PayPal
3563,27998,Salt,5585.94,PayPal
3564,8771,Amman,4165.07,Cash
3565,27834,Karak,4672.88,Cash
3566,17984,Zarqa,4857.16,PayPal
3567,5604,Mafraq,4921.83,PayPal
3568,24904,Irbid,5994.67,PayPal
3569,19400,Aqaba,8358.27,Debit Card
3570,11643,Salt,9788.76,Cash
3571,5571,Ajloun,4419.43,Credit Card
3572,14021,Amman,1450.03,Debit Card
3573,20478,Aqaba,4062.94,Credit Card
3574,28316,Salt,8485.16,Cash
3575,12556,Karak,7454.73,Cash
3576,12106,Zarqa,8047.99,Debit Card
3577,20059,Jerash,9233.96,Debit Card
3578,5683,Jerash,9523.73,Cash
3579,8780,Aqaba,7730.05,Cash
3580,3590,Madaba,9470.94,PayPal
3581,10818,Salt,462.38,PayPal
3582,12778,Amman,9040.03,Debit Card
3583,22485,Karak,9761.94,Credit Card
3584,11623,Irbid,1339.35,Cash
3585,21846,Aqaba,4847.45,Cash
3586,21685,Salt,4332.32,Credit Card
3587,11823,Madaba,525.71,Credit Card
3588,28396,Karak,605.22,Credit Card
3589,3510,Madaba,8452.86,Credit Card
3590,20912,Amman,1706.47,Cash
3591,7558,Aqaba,9311.53,Credit Card
3592,19851,Irbid,5912.05,Credit Card
3593,21234,Zarqa,6943.52,Debit Card
3594,24796,Zarqa,2340.94,PayPal
3595,6246,Ajloun,9532.79,Cash
3596,27858,Jerash,3323.37,Credit Card
3597,21503,Zarqa,3314.64,Debit Card
3598,9037,Madaba,980.09,Credit Card
3599,146,Amman,1092.73,Cash
3600,2803,Mafraq,7537.58,PayPal
3601,27068,Ajloun,5175.85,PayPal
3602,27208,Amman,3672.13,PayPal
3603,16434,Mafraq,1366.72,PayPal
3604,25667,Karak,7297.08,PayPal
3605,24525,Irbid,2372.62,Debit Card
3606,6355,Jerash,4047.46,Debit Card
3607,25580,Salt,7396.98,Credit Card
3608,26723,Amman,5501.21,Cash
3609,29896,Zarqa,9341.9,Debit Card
3610,21572,Ajloun,1930.91,Cash
3611,17677,Aqaba,3409.28,Cash
3612,19456,Karak,8868.47,Credit Card
3613,13238,Aqaba,6416.86,Debit Card
3614,4308,Jerash,7542.46,Debit Card
3615,28543,Madaba,221.04,Debit Card
3616,11966,Salt,5404.72,Credit Card
3617,23222,Irbid,6206.58,Credit Card
3618,27518,Mafraq,2252.88,Credit Card
3619,17996,Aqaba,5144.25,Credit Card
3620,18643,Karak,6702.52,PayPal
3621,8663,Jerash,2610.12,Credit Card
3622,21240,Karak,7930.35,Credit Card
3623,28154,Mafraq,8846.21,Debit Card
3624,28969,Aqaba,7354.66,Debit Card
3625,11147,Mafraq,2163.83,Cash
3626,19474,Amman,5876.85,PayPal
3627,19460,Salt,358.0,Credit Card
3628,16241,Zarqa,9479.75,PayPal
3629,29556,Irbid,5612.49,Credit Card
3630,3697,Irbid,2925.06,Cash
3631,19036,Mafraq,2912.61,Cash
3632,23529,Irbid,3624.39,PayPal
3633,15723,Aqaba,1089.61,Debit Card
3634,7967,Amman,5913.61,PayPal
3635,1144,Madaba,1587.47,Cash
3636,23188,Salt,1050.62,Cash
3637,28437,Irbid,7639.68,Debit Card
3638,381,Jerash,1891.45,PayPal
3639,24766,Mafraq,7040.43,PayPal
3640,15670,Irbid,84.29,Debit Card
3641,4877,Irbid,7982.3,Credit Card
3642,16227,Mafraq,9554.74,PayPal
3643,27365,Zarqa,2185.42,PayPal
3644,12510,Karak,1187.69,Cash
3645,20473,Zarqa,8537.45,Credit Card
3646,26141,Amman,854.95,Credit Card
3647,18480,Karak,535.33,PayPal
3648,22775,Jerash,6236.0,Credit Card
3649,2480,Irbid,9597.84,PayPal
3650,14478,Karak,6811.74,Cash
3651,14041,Aqaba,5241.07,Debit Card
3652,2349,Karak,5780.34,Cash
3653,5424,Amman,4841.11,Credit Card
3654,16892,Aqaba,6865.9,Debit Card
3655,20448,Aqaba,525.24,Credit Card
3656,1325,Ajloun,9791.22,Cash
3657,24690,Mafraq,2761.29,Debit Card
3658,26452,Amman,5654.37,Cash
3659,15393,Ajloun,7952.9,Debit Card
3660,5602,Jerash,8589.82,PayPal
3661,614,Zarqa,7317.12,PayPal
3662,880,Zarqa,3458.25,Credit Card
3663,12073,Jerash,5022.28,Credit Card
3664,17895,Salt,8855.16,Debit Card
3665,21726,Karak,690.9,Debit Card
3666,9518,Jerash,4396.14,PayPal
3667,17704,Irbid,4453.83,Debit Card
3668,11988,Madaba,605.36,Debit Card
3669,10453,Madaba,7286.35,Cash
3670,20437,Irbid,4658.15,Cash
3671,627,Aqaba,3049.68,Debit Card
3672,22064,Madaba,2193.14,Cash
3673,7036,Mafraq,9290.68,PayPal
3674,6722,Karak,3234.93,Cash
3675,7035,Ajloun,5997.05,Credit Card
3676,9736,Salt,2576.51,Debit Card
3677,15715,Karak,7435.65,Credit Card
3678,3237,Mafraq,1223.22,PayPal
3679,20134,Aqaba,2084.41,PayPal
3680,23163,Irbid,2478.56,Credit Card
3681,21719,Aqaba,6785.9,Credit Card
3682,3749,Karak,7020.56,Credit Card
3683,26519,Zarqa,441.77,Cash
3684,29542,Madaba,7416.44,PayPal
3685,17111,Madaba,7103.04,Debit Card
3686,16199,Mafraq,6773.54,Cash
3687,18635,Madaba,696.06,Cash
3688,17832,Zarqa,5980.3,PayPal
3689,25608,Aqaba,754.72,PayPal
3690,14959,Salt,7275.99,Cash
3691,25480,Irbid,7872.81,PayPal
3692,4663,Zarqa,9469.24,Credit Card
3693,15492,Aqaba,8589.36,Cash
3694,8313,Karak,4443.52,PayPal
3695,13969,Zarqa,378.12,Cash
3696,18257,Karak,1002.23,PayPal
3697,314,Aqaba,3148.95,Cash
3698,18556,Aqaba,8804.35,PayPal
3699,19844,Zarqa,9803.76,PayPal
3700,21781,Zarqa,5122.41,Credit Card
3701,5163,Salt,8968.06,Cash
3702,27244,Zarqa,8525.81,PayPal
3703,11474,Jerash,9308.56,Cash
3704,16944,Mafraq,7680.02,Credit Card
3705,6620,Mafraq,4426.02,Cash
3706,24327,Jerash,7350.82,Credit Card
3707,28023,Jerash,6588.59,Credit Card
3708,16537,Jerash,3212.58,Debit Card
3709,20095,Salt,4982.88,Cash
3710,26934,Madaba,6989.49,Credit Card
3711,14758,Zarqa,5147.1,Debit Card
3712,9072,Madaba,7742.43,Cash
3713,8534,Jerash,6919.52,Debit Card
3714,4049,Madaba,5390.41,Credit Card
3715,2815,Irbid,8599.6,Cash
3716,8428,Madaba,94.17,Credit Card
3717,19799,Irbid,2310.74,Cash
3718,19143,Amman,7860.53,PayPal
3719,7792,Salt,972.91,Debit Card
3720,11579,Amman,1804.97,Debit Card
3721,20836,Mafraq,6713.02,Credit Card
3722,20517,Salt,3951.89,Cash
3723,8123,Ajloun,5600.16,Cash
3724,28092,Madaba,239.19,Credit Card
3725,11066,Ajloun,8044.94,PayPal
3726,28963,Karak,1605.23,Debit Card
3727,15811,Zarqa,678.23,Credit Card
3728,27468,Aqaba,6436.22,PayPal
3729,3267,Jerash,8753.92,Credit Card
3730,14005,Salt,9294.21,Debit Card
3731,4944,Aqaba,7803.23,PayPal
3732,28645,Irbid,8086.09,Credit Card
3733,6956,Salt,4477.66,Debit Card
3734,6353,Zarqa,3173.56,Credit Card
3735,15242,Salt,2178.38,Debit Card
3736,6870,Amman,4905.57,Credit Card
3737,21075,Amman,4863.68,Credit Card
3738,25849,Aqaba,4918.72,PayPal
3739,5950,Aqaba,7979.47,PayPal
3740,11434,Mafraq,926.7,Credit Card
3741,23451,Zarqa,3338.31,Debit Card
3742,5463,Madaba,1599.54,Debit Card
3743,21328,Irbid,5064.72,Cash
3744,20336,Jerash,1201.73,PayPal
3745,6195,Ajloun,1281.85,Credit Card
3746,11243,Madaba,9230.02,PayPal
3747,9968,Jerash,5674.47,PayPal
3748,15084,Amman,3707.92,Cash
3749,23382,Salt,9082.26,PayPal
3750,4274,Salt,5962.83,Debit Card
3751,5825,Madaba,6801.91,Cash
3752,23879,Madaba,8738.1,Cash
3753,29588,Zarqa,684.85,Cash
3754,16297,Irbid,400.87,PayPal
3755,18827,Salt,6591.78,Cash
3756,17575,Mafraq,1207.26,PayPal
3757,1463,Irbid,3390.49,Debit Card
3758,10949,Ajloun,472.32,Cash
3759,22613,Ajloun,4438.66,Credit Card
3760,11104,Mafraq,2469.76,Cash
3761,20316,Zarqa,2947.55,Cash
3762,12059,Ajloun,7054.35,PayPal
3763,2217,Jerash,661.36,PayPal
3764,20226,Aqaba,3699.65,Credit Card
3765,4557,Ajloun,5212.53,Credit Card
3766,5614,Karak,5952.93,Debit Card
3767,4719,Amman,2851.23,PayPal
3768,15603,Amman,5036.82,Cash
3769,11376,Zarqa,5793.75,Credit Card
3770,770,Karak,9342.78,Credit Card
3771,18862,Amman,7221.04,Debit Card
3772,27268,Ajloun,825.25,Cash
3773,315,Irbid,5911.15,Credit Card
3774,7362,Ajloun,7727.98,PayPal
3775,27430,Jerash,8678.35,Credit Card
3776,8694,Zarqa,6333.21,Debit Card
3777,15079,Zarqa,4419.53,Credit Card
3778,29488,Ajloun,4415.56,Credit Card
3779,4729,Jerash,7177.5,PayPal
3780,23860,Madaba,466.92,Cash
3781,2702,Ajloun,3044.22,Credit Card
3782,27617,Ajloun,3669.92,Debit Card
3783,29084,Jerash,5530.0,PayPal
3784,20822,Jerash,3445.3,Cash
3785,28388,Mafraq,8284.48,PayPal
3786,28049,Aqaba,2658.09,PayPal
3787,13220,Irbid,6062.63,Cash
3788,13734,Jerash,6329.34,Credit Card
3789,25645,Salt,4006.8,Credit Card
3790,16944,Aqaba,4818.84,PayPal
3791,11407,Ajloun,9907.18,Debit Card
3792,739,Mafraq,899.89,Debit Card
3793,14996,Aqaba,3397.34,Credit Card
3794,5467,Zarqa,6267.14,PayPal
3795,8563,Aqaba,5786.75,PayPal
3796,17463,Karak,8234.19,PayPal
3797,10906,Aqaba,9496.02,Debit Card
3798,4542,Ajloun,2300.28,Cash
3799,19361,Jerash,2145.73,Cash
3800,5308,Amman,4940.06,Debit Card
3801,182,Aqaba,4752.87,Debit Card
3802,10039,Mafraq,1174.48,PayPal
3803,5244,Jerash,8196.93,Credit Card
3804,13883,Jerash,6701.9,PayPal
3805,10220,Zarqa,5527.63,Debit Card
3806,24757,Aqaba,6598.7,Cash
3807,9410,Madaba,4971.71,PayPal
3808,17917,Irbid,1568.52,Cash
3809,13367,Mafraq,8459.31,Cash
3810,2829,Karak,9327.62,Credit Card
3811,12229,Jerash,2732.15,Debit Card
3812,13562,Salt,9317.6,Debit Card
3813,2423,Amman,616.15,Credit Card
3814,18641,Zarqa,6579.11,PayPal
3815,21617,Amman,1688.72,Credit Card
3816,29961,Amman,2399.44,Cash
3817,7765,Salt,3696.81,Cash
3818,26855,Amman,3220.79,Debit Card
3819,4973,Madaba,6327.96,Credit Card
3820,8873,Jerash,6172.04,Credit Card
3821,27104,Mafraq,5640.43,Credit Card
3822,28193,Aqaba,8839.57,Cash
3823,8755,Jerash,3837.63,Cash
3824,29347,Karak,703.88,Cash
3825,17562,Ajloun,6930.97,Cash
3826,8462,Jerash,9963.13,Debit Card
3827,5598,Ajloun,466.06,PayPal
3828,6645,Ajloun,3978.82,PayPal
3829,17498,Ajloun,8073.7,Credit Card
3830,22215,Aqaba,7001.43,Cash
3831,24959,Aqaba,1167.04,Cash
3832,20896,Ajloun,7716.85,Credit Card
3833,12880,Madaba,5996.75,Cash
3834,22374,Jerash,8197.63,PayPal
3835,14168,Salt,3221.33,Credit Card
3836,9981,Zarqa,8353.61,Debit Card
3837,5955,Aqaba,208.53,Debit Card
3838,13287,Ajloun,4952.02,Debit Card
3839,12729,Ajloun,7210.67,Debit Card
3840,18336,Mafraq,8995.4,PayPal
3841,2143,Madaba,1368.8,Cash
3842,8155,Jerash,9734.88,Cash
3843,5086,Aqaba,9041.49,PayPal
3844,21299,Salt,9395.13,Debit Card
3845,18164,Irbid,3661.2,Cash
3846,14204,Salt,3028.72,Debit Card
3847,24922,Madaba,2648.04,Credit Card
3848,718,Aqaba,8094.34,Credit Card
3849,23230,Zarqa,7209.09,Debit Card
3850,28934,Madaba,8892.77,Debit Card
3851,5988,Amman,2594.74,Credit Card
3852,7509,Jerash,7275.77,Debit Card
3853,8098,Ajloun,7586.65,PayPal
3854,10069,Amman,1869.99,Credit Card
3855,14372,Jerash,1853.69,Cash
3856,8982,Jerash,6090.31,Debit Card
3857,911,Amman,3324.33,Cash
3858,25242,Madaba,8790.04,Cash
3859,18832,Karak,6269.64,Debit Card
3860,12714,Jerash,4634.49,Debit Card
3861,7284,Salt,7788.02,Cash
3862,14896,Aqaba,2005.0,Credit Card
3863,12992,Salt,3896.76,Credit Card
3864,6002,Aqaba,4626.02,Credit Card
3865,4702,Madaba,2445.16,Credit Card
3866,9423,Mafraq,5619.73,Credit Card
3867,29950,Karak,5098.58,Credit Card
3868,78,Amman,8262.15,PayPal
3869,21284,Karak,1792.24,Debit Card
3870,11336,Irbid,6562.65,Cash
3871,29180,Mafraq,8352.76,Cash
3872,950,Karak,2575.38,Debit Card
3873,27607,Amman,2588.06,PayPal
3874,10779,Salt,234.77,Cash
3875,19986,Zarqa,5302.9,Debit Card
3876,2189,Ajloun,4924.87,Credit Card
3877,29132,Jerash,1607.79,PayPal
3878,14920,Madaba,3681.2,Cash
3879,3603,Salt,2682.7,Debit Card
3880,24031,Amman,831.12,Cash
3881,26453,Jerash,7319.31,PayPal
3882,23730,Karak,1494.81,PayPal
3883,6236,Jerash,8010.88,Cash
3884,19056,Jerash,8208.66,Debit Card
3885,29773,Aqaba,8287.42,Cash
3886,16174,Karak,5119.37,Debit Card
3887,12388,Jerash,4021.88,Cash
3888,10803,Aqaba,1054.73,Credit Card
3889,22978,Karak,4803.93,PayPal
3890,9311,Salt,213.85,Debit Card
3891,10114,Ajloun,4828.65,Cash
3892,7230,Aqaba,4148.72,Debit Card
3893,20864,Zarqa,4176.68,Cash
3894,29262,Madaba,6776.26,Credit Card
3895,7818,Irbid,7307.09,Debit Card
3896,15367,Karak,3860.89,PayPal
3897,321,Salt,3724.0,Credit Card
3898,6558,Irbid,5100.26,Cash
3899,7734,Madaba,2043.4,Cash
3900,13428,Mafraq,7566.15,PayPal
3901,883,Amman,2635.25,Debit Card
3902,988,Mafraq,8174.37,Credit Card
3903,16977,Jerash,5566.69,PayPal
3904,24142,Aqaba,636.42,PayPal
3905,24945,Karak,6399.71,Debit Card
3906,17023,Zarqa,6696.27,Credit Card
